ID_Test,MAC_%,Model_Load_kg,Acceleration_m/s2,V_m/s,Fxw_N,Pitch_deg
2121,28,6,0.7,3.78844701,7.398282566,3.726513727
2121,28,6,0.7,3.97157101,7.922558396,3.753979727
2121,28,6,0.7,3.85747201,7.906764296,3.753979727
2121,28,6,0.7,3.88271301,7.685686136,3.814404727
2121,28,6,0.7,3.98985801,7.158261296,3.869336727
2121,28,6,0.7,3.83480701,8.105730716,3.869336727
2121,28,6,0.7,3.89971201,7.995191636,3.918774727
2121,28,6,0.7,3.71427001,7.976238716,3.918774727
2121,28,6,0.7,4.15366601,7.793066396,4.028638727
2121,28,6,0.7,3.96435901,7.856232986,4.028638727
2121,28,6,0.7,3.96719301,7.625678366,4.105542727
2121,28,6,0.7,3.99449401,7.733058626,4.160473727
2121,28,6,0.7,3.99114601,8.298379496,4.187939727
2121,28,6,0.7,3.86468401,7.313014046,4.248364727
2121,28,6,0.7,4.00866001,7.660415576,4.286816727
2121,28,6,0.7,3.65863701,7.420394306,4.341748727
2121,28,6,0.7,4.09313901,8.077311146,4.385693727
2121,28,6,0.7,3.94040601,7.733058626,4.451611727
2121,28,6,0.7,4.05914101,7.789907576,4.495556727
2121,28,6,0.7,4.03956701,7.862550626,4.577954727
2121,28,6,0.7,4.05089901,7.177214216,4.616406727
2121,28,6,0.7,4.21367701,7.581464696,4.693310727
2121,28,6,0.7,4.18174001,7.066675136,4.775708727
2121,28,6,0.7,4.06532301,7.003508546,4.819653727
2121,28,6,0.7,4.15959001,7.837280066,4.924023727
2121,28,6,0.7,4.15752901,6.861391076,4.978955727
2121,28,6,0.7,4.26699201,6.861391076,5.077832727
2121,28,6,0.7,4.05656601,6.776112746,5.110791727
2121,28,6,0.7,4.46248101,5.389645826,5.215161727
2121,28,6,0.7,4.43801301,6.040245026,5.308545727
2121,28,6,0.7,4.24613001,6.131831186,5.363476727
2121,28,6,0.7,4.31283801,5.778112016,5.445874727
2121,28,6,0.7,4.32597401,6.188680136,5.478833727
2121,28,6,0.7,4.26518901,5.970760796,5.572217727
2121,28,6,0.7,4.34142701,6.608724716,5.621655727
2121,28,6,0.7,4.31824701,5.749682636,5.665600727
2121,28,6,0.7,4.38650101,6.255005546,5.682080727
2121,28,6,0.7,4.33885201,6.858232256,5.731518727
2121,28,6,0.7,4.18071001,5.509661366,5.731518727
2121,28,6,0.7,4.24020601,5.756000276,5.852368727
2121,28,6,0.7,4.55030901,5.557033856,5.852368727
2121,28,6,0.7,4.24123601,5.844437426,5.940259727
2121,28,6,0.7,4.33395801,5.860221716,5.940259727
2121,28,6,0.7,4.26544701,5.838119786,6.083081727
2121,28,6,0.7,4.42745301,5.632835726,6.170971727
2121,28,6,0.7,4.40762101,5.683367036,6.214917727
2121,28,6,0.7,4.41122601,5.661255296,6.286328727
2121,28,6,0.7,4.45939001,5.269640096,6.313794727
2121,28,6,0.7,4.44574001,5.617041626,6.357739727
2121,28,6,0.7,4.40736301,5.418075206,6.357739727
2121,28,6,0.7,4.47793501,4.890650366,6.418164727
2121,28,6,0.7,4.58379201,5.402281106,6.418164727
2121,28,6,0.7,4.24046401,5.901286376,6.451123727
2121,28,6,0.7,4.38804601,5.711786606,6.451123727
2121,28,6,0.7,4.41019601,5.190679406,6.522534727
2121,28,6,0.7,4.55108201,5.335955696,6.522534727
2121,28,6,0.7,4.47407101,5.310694946,6.560986727
2121,28,6,0.7,4.57761101,5.645461196,6.599438727
2121,28,6,0.7,4.57761101,5.696002316,6.637890727
2121,28,6,0.7,4.60748801,5.070663866,6.703808727
2121,28,6,0.7,4.70999801,4.814848496,6.736767727
2121,28,6,0.7,4.42127101,5.124353996,6.835644727
2121,28,6,0.7,4.66518201,4.205313956,6.835644727
2121,28,6,0.7,4.56962701,4.893809186,6.890576727
2121,28,6,0.7,4.72467901,5.326479236,6.890576727
2121,28,6,0.7,4.64303201,5.238051896,6.951001727
2121,28,6,0.7,4.63298701,4.467446966,7.022412727
2121,28,6,0.7,4.67806001,4.091616056,7.044385727
2121,28,6,0.7,4.70999801,4.802213216,7.077344727
2121,28,6,0.7,4.69763501,4.912752296,7.093823727
2121,28,6,0.7,4.72004301,5.241210716,7.170727727
2121,28,6,0.7,4.70948301,4.972760066,7.220166727
2121,28,6,0.7,5.00619501,4.938022856,7.286084727
2121,28,6,0.7,4.90420001,4.445335226,7.330029727
2121,28,6,0.7,4.98378701,4.739056436,7.352002727
2121,28,6,0.7,4.77644901,4.435858766,7.401440727
2121,28,6,0.7,4.89544301,4.489548896,7.439892727
2121,28,6,0.7,4.78597901,4.369543166,7.494824727
2121,28,6,0.7,4.85140001,4.650619286,7.533276727
2121,28,6,0.7,4.82126501,4.584293876,7.604687727
2121,28,6,0.7,4.79834201,3.513659906,7.637646727
2121,28,6,0.7,4.82487101,4.230574706,7.698071727
2121,28,6,0.7,4.71849701,3.750522356,7.709057727
2121,28,6,0.7,4.87998901,4.521137096,7.731030727
2121,28,6,0.7,4.75635901,4.751681906,7.742016727
2121,28,6,0.7,4.94128901,4.300058936,7.802441727
2121,28,6,0.7,5.10844801,4.164249296,7.846387727
2121,28,6,0.7,5.04276901,3.845267336,7.857373727
2121,28,6,0.7,4.95545501,4.034767106,7.873852727
2121,28,6,0.7,4.96240901,4.066345496,7.879346727
2121,28,6,0.7,5.04354201,4.372692176,7.928784727
2121,28,6,0.7,4.89183701,4.123194446,7.961743727
2121,28,6,0.7,4.86942901,3.914751566,8.000195727
2121,28,6,0.7,4.96163601,3.624198986,8.016675727
2121,28,6,0.7,4.97606001,3.880014356,8.049634727
2121,28,6,0.7,5.01160401,3.873696716,8.055127727
2121,28,6,0.7,5.10278101,3.873696716,8.099072727
2121,28,6,0.7,5.03581501,3.987394616,8.115552727
2121,28,6,0.7,5.09247901,3.510501086,8.148511727
2121,28,6,0.7,5.07213101,3.570508856,8.148511727
2121,28,6,0.7,5.15944501,4.056869036,8.192456727
2121,28,6,0.7,5.16305101,3.469446236,8.219922727
2121,28,6,0.7,5.11952301,3.605246066,8.236401727
2121,28,6,0.7,4.88874601,3.690514586,8.269360727
2121,28,6,0.7,5.13188601,3.766316456,8.280346727
2121,28,6,0.7,5.28694001,3.624198986,8.324292727
2121,28,6,0.7,5.10767501,3.358907156,8.346264727
2121,28,6,0.7,5.16614201,4.101092516,8.368237727
2121,28,6,0.7,5.24160801,3.835800686,8.379223727
2121,28,6,0.7,5.28204601,4.230574706,8.412182727
2121,28,6,0.7,5.16974801,3.876855536,8.417676727
2121,28,6,0.7,5.33665001,3.621040166,8.428662727
2121,28,6,0.7,5.05925301,3.838959506,8.439648727
2121,28,6,0.7,5.27225801,4.157941466,8.439648727
2121,28,6,0.7,5.30780201,4.088457236,8.439648727
2121,28,6,0.7,5.27972801,3.810530126,8.450635727
2121,28,6,0.7,5.42525201,3.756839996,8.500073727
2121,28,6,0.7,5.26916801,3.696832226,8.505566727
2121,28,6,0.7,5.38326901,4.154782646,8.505566727
2121,28,6,0.7,5.32608901,3.693673406,8.505566727
2121,28,6,0.7,5.54836801,4.094774876,8.549512727
2121,28,6,0.7,5.17876301,3.741045896,8.549512727
2121,28,6,0.7,5.34257401,4.022131826,8.571484727
2121,28,6,0.7,5.45435701,3.693673406,8.571484727
2121,28,6,0.7,5.45770501,3.861061436,8.565991727
2121,28,6,0.7,5.52493001,4.180043396,8.565991727
2121,28,6,0.7,5.48397701,3.671571476,8.576977727
2121,28,6,0.7,5.49608201,4.056869036,8.576977727
2121,28,6,0.7,5.47084101,3.744204716,8.576977727
2121,28,6,0.7,5.39048101,4.126353266,8.576977727
2121,28,6,0.7,5.35725501,3.513659906,8.571484727
2121,28,6,0.7,5.73046801,4.044243566,8.571484727
2121,28,6,0.7,5.64057701,3.797894846,8.565991727
2121,28,6,0.7,5.59009401,4.003178906,8.565991727
2121,28,6,0.7,5.53162601,3.592610786,8.604443727
2121,28,6,0.7,5.21662501,3.924228026,8.604443727
2121,28,6,0.7,5.58442701,3.974759336,8.593457727
2121,28,6,0.7,5.60580501,4.331637326,8.587964727
2121,28,6,0.7,5.55480701,4.132670906,8.587964727
2121,28,6,0.7,5.63980401,3.996871076,8.604443727
2121,28,6,0.7,5.50818801,4.025290646,8.604443727
2121,28,6,0.7,5.61636601,3.981076976,8.571484727
2121,28,6,0.7,5.65551601,4.543239026,8.571484727
2121,28,6,0.7,5.52261201,3.921069206,8.560498727
2121,28,6,0.7,5.68590901,4.189519856,8.560498727
2121,28,6,0.7,5.74077001,4.331637326,8.560498727
2121,28,6,0.7,5.71990701,3.958965236,8.560498727
2121,28,6,0.7,5.72711901,4.502184176,8.565991727
2121,28,6,0.7,5.73252801,4.006337726,8.576977727
2121,28,6,0.7,5.67225701,4.236892346,8.587964727
2121,28,6,0.7,5.80748001,4.334796146,8.587964727
2121,28,6,0.7,5.81288901,3.943180946,8.576977727
2121,28,6,0.7,5.51874801,4.375850996,8.576977727
2121,28,6,0.7,5.61301701,4.000029896,8.587964727
2121,28,6,0.7,5.78378401,4.300058936,8.587964727
2121,28,6,0.7,5.82010101,4.022131826,8.565991727
2121,28,6,0.7,5.69028701,3.911592746,8.565991727
2121,28,6,0.7,6.04160901,3.898957466,8.565991727
2121,28,6,0.7,5.86491701,4.186361036,8.560498727
2121,28,6,0.7,5.69157501,4.148465006,8.560498727
2121,28,6,0.7,5.91024901,4.138988546,8.560498727
2121,28,6,0.7,6.15545401,4.208472776,8.576977727
2121,28,6,0.7,5.88552301,4.091616056,8.576977727
2121,28,6,0.7,5.92853701,4.470605786,8.576977727
2121,28,6,0.7,5.93703601,4.388486276,8.571484727
2121,28,6,0.7,5.90355301,3.996871076,8.571484727
2121,28,6,0.7,5.94914201,4.129512086,8.560498727
2121,28,6,0.7,5.91720401,4.363225526,8.533032727
2121,28,6,0.7,6.01868501,4.871697446,8.533032727
2121,28,6,0.7,6.14463601,4.066345496,8.544018727
2121,28,6,0.7,5.98829201,4.344272606,8.549512727
2121,28,6,0.7,5.91643101,3.962124056,8.560498727
2121,28,6,0.7,6.07869901,4.031608286,8.549512727
2121,28,6,0.7,6.04856301,4.151623826,8.549512727
2121,28,6,0.7,5.78584401,3.892649636,8.560498727
2121,28,6,0.7,6.14154501,3.639983276,8.560498727
2121,28,6,0.7,6.09904701,4.366384346,8.549512727
2121,28,6,0.7,6.02538201,4.053720026,8.549512727
2121,28,6,0.7,6.04444201,4.435858766,8.549512727
2121,28,6,0.7,6.13665201,3.911592746,8.560498727
2121,28,6,0.7,6.15184801,3.832641866,8.549512727
2121,28,6,0.7,6.29814701,3.551555936,8.560498727
2121,28,6,0.7,6.20155901,3.990553436,8.565991727
2121,28,6,0.7,6.17709001,4.236892346,8.571484727
2121,28,6,0.7,6.16781701,4.527454736,8.576977727
2121,28,6,0.7,6.20516501,4.069504316,8.571484727
2121,28,6,0.7,6.60748901,3.548397116,8.571484727
2121,28,6,0.7,6.18945301,3.943180946,8.571484727
2121,28,6,0.7,6.26157301,4.546397846,8.560498727
2121,28,6,0.7,6.23761901,4.315853036,8.522046727
2121,28,6,0.7,6.20465001,4.240051166,8.522046727
2121,28,6,0.7,6.40555401,4.950658136,8.500073727
2121,28,6,0.7,6.33935901,4.375850996,8.500073727
2121,28,6,0.7,6.38932701,4.795895576,8.423169727
2121,28,6,0.7,6.30123801,4.306376576,8.423169727
2121,28,6,0.7,6.24663401,5.354908616,8.417676727
2121,28,6,0.7,6.36460001,4.672731026,8.401196727
2121,28,6,0.7,6.27779901,4.022131826,8.412182727
2121,28,6,0.7,6.77980501,4.739056436,8.439648727
2121,28,6,0.7,6.35120701,4.868538626,8.439648727
2121,28,6,0.7,6.45423501,4.865379806,8.428662727
2121,28,6,0.7,6.51811201,4.306376576,8.428662727
2121,28,6,0.7,6.34914601,4.167408116,8.428662727
2121,28,6,0.7,6.35713101,4.041084746,8.428662727
2121,28,6,0.7,6.46350701,5.490708446,8.417676727
2121,28,6,0.7,6.44702301,4.300058936,8.417676727
2121,28,6,0.7,6.38803901,5.051720756,8.461621727
2121,28,6,0.7,6.51038501,3.974759336,8.461621727
2121,28,6,0.7,6.53021801,4.653778106,8.450635727
2121,28,6,0.7,6.48128001,4.767476006,8.450635727
2121,28,6,0.7,6.52841501,4.710627056,8.450635727
2121,28,6,0.7,6.54799001,4.476923426,8.423169727
2121,28,6,0.7,6.47870401,5.272789106,8.412182727
2121,28,6,0.7,6.32390401,4.259004086,8.412182727
2121,28,6,0.7,6.56756601,4.697991776,8.368237727
2121,28,6,0.7,6.59074701,4.126353266,8.417676727
2121,28,6,0.7,6.60465601,5.042244296,8.417676727
2121,28,6,0.7,6.63530701,4.271629556,8.340771727
2121,28,6,0.7,6.58173201,3.927386846,8.340771727
2121,28,6,0.7,6.66724601,4.975918886,8.346264727
2121,28,6,0.7,6.67523101,4.312694216,8.346264727
2121,28,6,0.7,6.46891601,4.780111286,8.324292727
2121,28,6,0.7,6.60955001,3.908433926,8.296826727
2121,28,6,0.7,6.69120001,5.335955696,8.296826727
2121,28,6,0.7,6.82591001,4.836960236,8.296826727
2121,28,6,0.7,6.71077601,4.221098246,8.280346727
2121,28,6,0.7,6.73009301,4.429541126,8.263867727
2121,28,6,0.7,6.80891001,5.266481276,8.236401727
2121,28,6,0.7,6.48128001,4.720103516,8.236401727
2121,28,6,0.7,6.57580801,4.322160866,8.247388727
2121,28,6,0.7,6.67548801,4.543239026,8.219922727
2121,28,6,0.7,6.78083501,4.915911116,8.225415727
2121,28,6,0.7,6.82951601,4.884332726,8.203442727
2121,28,6,0.7,6.86995501,4.666413386,8.203442727
2121,28,6,0.7,6.85347101,5.380169366,8.230908727
2121,28,6,0.7,6.98637801,4.720103516,8.230908727
2121,28,6,0.7,7.06725601,4.688525126,8.219922727
2121,28,6,0.7,6.85707701,4.802213216,8.236401727
2121,28,6,0.7,6.94181801,5.143306916,8.225415727
2121,28,6,0.7,6.77233501,4.884332726,8.170483727
2121,28,6,0.7,6.72957801,4.669572206,8.148511727
2121,28,6,0.7,6.95804501,4.685366306,8.181470727
2121,28,6,0.7,6.89365201,4.859062166,8.181470727
2121,28,6,0.7,6.88257601,5.108569706,8.132031727
2121,28,6,0.7,7.14092201,3.406279646,8.170483727
2121,28,6,0.7,6.96062101,5.471765336,8.170483727
2121,28,6,0.7,6.99153001,4.622199716,8.159497727
2121,28,6,0.7,7.01960501,4.713785876,8.154004727
2121,28,6,0.7,7.02012001,4.982236526,8.203442727
2121,28,6,0.7,7.03196901,4.865379806,8.230908727
2121,28,6,0.7,7.08399901,5.048561936,8.219922727
2121,28,6,0.7,7.26146701,4.388486276,8.219922727
2121,28,6,0.7,6.84497101,5.013814916,8.203442727
2121,28,6,0.7,7.04510501,4.915911116,8.181470727
2121,28,6,0.7,7.07936201,5.380169366,8.175976727
2121,28,6,0.7,7.09430101,4.262162906,8.197949727
2121,28,6,0.7,7.10666501,5.061187406,8.219922727
2121,28,6,0.7,7.02939301,4.476923426,8.230908727
2121,28,6,0.7,7.07755901,4.603246796,8.247388727
2121,28,6,0.7,6.89133401,5.430710486,8.252881727
2121,28,6,0.7,7.13989201,4.786428926,8.269360727
2121,28,6,0.7,7.22772501,4.435858766,8.247388727
2121,28,6,0.7,7.21871001,3.744204716,8.263867727
2121,28,6,0.7,7.21768001,5.771794376,8.263867727
2121,28,6,0.7,7.22875501,4.549556666,8.274853727
2121,28,6,0.7,7.46984601,4.132670906,8.302319727
2121,28,6,0.7,7.22618001,4.360066706,8.313305727
2121,28,6,0.7,7.37892201,4.448494046,8.302319727
2121,28,6,0.7,7.49380101,5.159101016,8.280346727
2121,28,6,0.7,7.27717901,3.905275106,8.291333727
2121,28,6,0.7,7.34930001,4.593770336,8.280346727
2121,28,6,0.7,7.45980001,4.429541126,8.269360727
2121,28,6,0.7,7.29546701,4.603246796,8.274853727
2121,28,6,0.7,7.37557301,4.941181676,8.269360727
2121,28,6,0.7,7.34569401,4.407439196,8.247388727
2121,28,6,0.7,7.31890701,4.859062166,8.236401727
2121,28,6,0.7,7.40931601,4.855903346,8.208935727
2121,28,6,0.7,7.36424001,5.335955696,8.197949727
2121,28,6,0.7,7.51646701,4.679048666,8.181470727
2121,28,6,0.7,7.95486501,3.731579246,8.181470727
2121,28,6,0.7,7.45619401,5.724421886,8.175976727
2121,28,6,0.7,7.38149701,4.653778106,8.175976727
2121,28,6,0.7,7.50693701,5.193838226,8.181470727
2121,28,6,0.7,7.50075501,4.135829726,8.181470727
2121,28,6,0.7,7.33384601,5.421234026,8.143017727
2121,28,6,0.7,7.46649701,4.420074476,8.143017727
2121,28,6,0.7,7.65530101,4.363225526,8.132031727
2121,28,6,0.7,7.75730201,5.187520586,8.104565727
2121,28,6,0.7,7.48092201,4.281106016,8.077099727
2121,28,6,0.7,7.60198301,4.527454736,8.060620727
2121,28,6,0.7,7.66302901,4.830642596,8.060620727
2121,28,6,0.7,7.66225601,3.895798646,8.071606727
2121,28,6,0.7,7.58034601,4.208472776,8.071606727
2121,28,6,0.7,7.49869401,4.025290646,8.082593727
2121,28,6,0.7,7.57880101,4.656936926,8.082593727
2121,28,6,0.7,7.54145201,4.701150596,8.104565727
2121,28,6,0.7,7.71068001,3.437858036,8.154004727
2121,28,6,0.7,7.65555901,5.358067436,8.175976727
2121,28,6,0.7,7.67719501,3.617881346,8.159497727
2121,28,6,0.7,7.66302901,4.514819456,8.143017727
2121,28,6,0.7,7.56411901,4.189519856,8.121045727
2121,28,6,0.7,7.85209101,4.028449466,8.126538727
2121,28,6,0.7,7.73540801,5.402281106,8.077099727
2121,28,6,0.7,7.68595301,4.192678676,8.055127727
2121,28,6,0.7,7.60430101,4.315853036,8.005688727
2121,28,6,0.7,7.71712001,4.723262336,7.961743727
2121,28,6,0.7,7.71892301,3.829483046,7.961743727
2121,28,6,0.7,8.12615601,5.212791146,7.983716727
2121,28,6,0.7,7.71196801,4.603246796,8.000195727
2121,28,6,0.7,7.81937801,4.379009816,7.989209727
2121,28,6,0.7,7.88274301,5.332796876,8.011181727
2121,28,6,0.7,8.02621401,3.624198986,8.005688727
2121,28,6,0.7,8.04295701,4.511660636,7.989209727
2121,28,6,0.7,7.94430401,4.754840726,8.049634727
2121,28,6,0.7,8.17277801,3.636824456,8.082593727
2121,28,6,0.7,7.84797001,4.770634826,8.159497727
2121,28,6,0.7,7.89201601,3.769475276,8.203442727
2121,28,6,0.7,7.92292501,4.953816956,8.175976727
2121,28,6,0.7,8.11482201,4.577986046,8.148511727
2121,28,6,0.7,7.92730401,3.971600516,8.148511727
2121,28,6,0.7,8.34741801,5.190679406,8.126538727
2121,28,6,0.7,7.96825901,4.726421156,8.121045727
2121,28,6,0.7,7.92653101,4.300058936,8.104565727
2121,28,6,0.7,7.99710801,4.833801416,8.088086727
2121,28,6,0.7,7.97263801,4.003178906,8.082593727
2121,28,6,0.7,7.93631901,4.480072436,8.082593727
2121,28,6,0.7,7.99891101,4.394803916,8.099072727
2121,28,6,0.7,7.90206101,4.277947196,8.115552727
2121,28,6,0.7,8.02003201,4.287423656,8.132031727
2121,28,6,0.7,8.07850301,3.513659906,8.154004727
2121,28,6,0.7,8.09164001,4.407439196,8.197949727
2121,28,6,0.7,8.19389901,4.170566936,8.225415727
2121,28,6,0.7,7.90747001,3.696832226,8.203442727
2121,28,6,0.7,7.92421301,4.641142826,8.197949727
2121,28,6,0.7,7.99839601,4.751681906,8.208935727
2121,28,6,0.7,8.03471501,4.003178906,8.236401727
2121,28,6,0.7,8.18514101,4.129512086,8.208935727
2121,28,6,0.7,7.83200001,4.435858766,8.099072727
2121,28,6,0.7,7.95615301,3.889490816,8.077099727
2121,28,6,0.7,7.44357301,4.514819456,8.071606727
2121,28,6,0.7,8.14933801,4.312694216,8.060620727
2121,28,6,0.7,8.08983701,4.470605786,8.060620727
2121,28,6,0.7,7.82066601,4.707468236,8.060620727
2121,28,6,0.7,7.82221201,3.532603016,8.049634727
2121,28,6,0.7,8.07592701,3.816847766,8.049634727
2121,28,6,0.7,8.20729301,4.486390076,8.088086727
2121,28,6,0.7,8.10477601,3.905275106,8.088086727
2121,28,6,0.7,8.08700301,3.832641866,8.077099727
2121,28,6,0.7,7.95538001,4.006337726,8.077099727
2121,28,6,0.7,7.94198601,3.172566206,8.132031727
2121,28,6,0.7,8.14418601,4.243209986,8.132031727
2121,28,6,0.7,8.17123201,4.142147366,8.148511727
2121,28,6,0.7,8.26112801,3.835800686,8.159497727
2121,28,6,0.7,8.19673301,3.835800686,8.159497727
2121,28,6,0.7,8.10838201,4.246368806,8.115552727
2121,28,6,0.7,8.19724801,3.308375846,8.115552727
2121,28,6,0.7,8.10580701,4.097933696,8.071606727
2121,28,6,0.7,8.15783801,3.940022126,8.071606727
2121,28,6,0.7,8.13208001,3.551555936,8.044140727
2121,28,6,0.7,8.13671601,3.614722526,8.044140727
2121,28,6,0.7,8.14444401,3.469446236,8.044140727
2121,28,6,0.7,8.21347501,3.892649636,8.044140727
2121,28,6,0.7,8.07824601,4.018973006,8.027661727
2121,28,6,0.7,8.39043401,3.343113056,8.027661727
2121,28,6,0.7,8.16170201,3.226256336,8.044140727
2121,28,6,0.7,8.15809501,4.180043396,8.044140727
2121,28,6,0.7,8.10039701,3.671571476,8.011181727
2121,28,6,0.7,8.23562701,3.485230526,8.005688727
2121,28,6,0.7,8.26808301,3.639983276,8.005688727
2121,28,6,0.7,8.05815401,2.869378346,7.989209727
2121,28,6,0.7,8.05506301,4.379009816,7.989209727
2121,28,6,0.7,8.13362501,3.832641866,7.961743727
2121,28,6,0.7,8.23588501,3.624198986,7.961743727
2121,28,6,0.7,8.17355001,3.504183446,7.934277727
2121,28,6,0.7,8.33866001,3.472595246,7.934277727
2121,28,6,0.7,8.33531101,3.519977546,7.912304727
2121,28,6,0.7,8.39326701,4.161090476,7.912304727
2121,28,6,0.7,8.18127801,4.018973006,7.912304727
2121,28,6,0.7,8.13645901,3.071503586,7.912304727
2121,28,6,0.7,7.67487701,4.066345496,7.873852727
2121,28,6,0.7,7.52831601,3.658936196,7.873852727
2122,28,6,1,-0.006915367,-0.634164797,-1.610974811
2122,28,6,1,0.000553633,0.101702923,-0.144299811
2122,28,6,1,0.002613633,0.202765543,-0.138806811
2122,28,6,1,-0.003567367,0.186971443,-0.127820811
2122,28,6,1,0.009052633,-0.056208647,-0.127820811
2122,28,6,1,-0.008976367,-1.063685837,-0.138806811
2122,28,6,1,0.002871633,0.101702923,-0.138806811
2122,28,6,1,0.001583633,-0.018312617,-0.138806811
2122,28,6,1,-0.003825367,-0.040424357,-0.127820811
2122,28,6,1,-0.002279367,0.477533833,-0.127820811
2122,28,6,1,0.002871633,0.306986983,-0.127820811
2122,28,6,1,-0.010263367,0.111179383,-0.127820811
2122,28,6,1,-0.001249367,-0.135169337,-0.138806811
2122,28,6,1,0.012658633,-0.428880737,-0.127820811
2122,28,6,1,0.005446633,-0.049891007,-0.127820811
2122,28,6,1,-0.003567367,0.044853973,-0.127820811
2122,28,6,1,0.013688633,-0.056208647,-0.122327811
2122,28,6,1,0.008795633,0.035377513,-0.122327811
2122,28,6,1,-0.003567367,0.250138033,-0.105847811
2122,28,6,1,0.006734633,0.038536333,-0.105847811
2122,28,6,1,-0.000219367,-0.116216417,-0.105847811
2122,28,6,1,0.003386633,0.063797083,-0.105847811
2122,28,6,1,0.008537633,-0.065685107,-0.105847811
2122,28,6,1,-0.001507367,0.155393053,-0.105847811
2122,28,6,1,0.017551633,-0.132010517,-0.100354811
2122,28,6,1,0.002613633,-0.283604447,-0.100354811
2122,28,6,1,0.003128633,-0.059367467,-0.116833811
2122,28,6,1,-0.003567367,-0.501523787,-0.116833811
2122,28,6,1,0.007764633,0.164869513,-0.116833811
2122,28,6,1,0.001841633,-0.375190607,-0.116833811
2122,28,6,1,-0.001249367,-0.081479207,-0.122327811
2122,28,6,1,0.004674633,0.126963673,-0.122327811
2122,28,6,1,0.002098633,-0.097263497,-0.122327811
2122,28,6,1,0.000810633,-0.100422317,-0.122327811
2122,28,6,1,-0.000476367,0.082750003,-0.122327811
2122,28,6,1,0.008279633,0.016424593,-0.122327811
2122,28,6,1,0.189596633,0.284875243,-0.122327811
2122,28,6,1,-0.002537367,0.401731963,-0.116833811
2122,28,6,1,0.033777633,0.136440133,-0.116833811
2122,28,6,1,-0.001764367,0.120646033,-0.105847811
2122,28,6,1,0.005446633,0.161710693,-0.100354811
2122,28,6,1,0.005704633,0.145916593,-0.105847811
2122,28,6,1,-0.009748367,0.098544103,-0.122327811
2122,28,6,1,0.005704633,0.417526063,-0.122327811
2122,28,6,1,-0.016187367,0.376471213,-0.122327811
2122,28,6,1,-0.026747367,0.843888283,-0.116833811
2122,28,6,1,-0.014384367,-0.330976937,-0.089368811
2122,28,6,1,0.007764633,0.288034063,-0.078381811
2122,28,6,1,-0.033958367,-0.283604447,-0.072888811
2122,28,6,1,-0.028807367,0.357518293,-0.078381811
2122,28,6,1,0.038671633,0.531223963,-0.072888811
2122,28,6,1,-0.014899367,0.708078643,-0.078381811
2122,28,6,1,0.237501633,0.455422093,-0.072888811
2122,28,6,1,0.247288633,0.114338203,-0.067395811
2122,28,6,1,-0.015929367,0.288034063,-0.067395811
2122,28,6,1,0.166674633,0.843888283,-0.061902811
2122,28,6,1,0.122890633,0.524906323,-0.061902811
2122,28,6,1,0.223078633,0.755451133,-0.050915811
2122,28,6,1,-0.020565367,0.370153573,-0.050915811
2122,28,6,1,0.215352633,0.073273543,-0.050915811
2122,28,6,1,0.201701633,0.534382783,-0.045422811
2122,28,6,1,0.161523633,0.865990213,-0.039929811
2122,28,6,1,0.182385633,0.752292313,-0.039929811
2122,28,6,1,0.195262633,0.427002523,-0.028943811
2122,28,6,1,0.071637633,0.840729463,-0.028943811
2122,28,6,1,0.120572633,0.780721693,-0.017956811
2122,28,6,1,0.181097633,0.802833433,-0.012463811
2122,28,6,1,0.176719633,0.591231733,-0.012463811
2122,28,6,1,0.138343633,-0.343612217,-0.017956811
2122,28,6,1,0.121345633,0.875466673,-0.017956811
2122,28,6,1,0.196035633,0.638604223,-0.001477811
2122,28,6,1,0.168219633,0.717555103,-0.001477811
2122,28,6,1,0.238274633,0.379630033,-0.001477811
2122,28,6,1,0.141692633,0.967052833,-0.012463811
2122,28,6,1,0.178264633,1.939792813,-0.017956811
2122,28,6,1,0.186763633,0.897578413,-0.017956811
2122,28,6,1,0.176204633,0.736508023,-0.001477811
2122,28,6,1,0.232608633,0.752292313,-0.001477811
2122,28,6,1,0.275619633,0.739666843,-0.001477811
2122,28,6,1,0.232092633,0.310145803,-0.001477811
2122,28,6,1,0.267892633,0.787039333,-0.001477811
2122,28,6,1,0.274589633,0.777562873,0.009508189
2122,28,6,1,0.287981633,0.840729463,0.009508189
2122,28,6,1,0.255787633,0.420684883,0.015002189
2122,28,6,1,0.294935633,0.313304623,0.015002189
2122,28,6,1,0.308070633,0.455422093,0.015002189
2122,28,6,1,0.289784633,0.319622263,0.025988189
2122,28,6,1,0.351082633,0.635445403,0.025988189
2122,28,6,1,0.308585633,0.493318123,0.025988189
2122,28,6,1,0.316054633,0.714396283,0.031481189
2122,28,6,1,0.357778633,0.673341433,0.031481189
2122,28,6,1,0.334341633,0.515429863,0.036974189
2122,28,6,1,0.349794633,0.944950903,0.036974189
2122,28,6,1,0.347733633,0.954427363,0.036974189
2122,28,6,1,0.352369633,0.907054873,0.031481189
2122,28,6,1,0.399244633,0.613333663,0.036974189
2122,28,6,1,0.387139633,1.390256233,0.053454189
2122,28,6,1,0.385336633,0.944950903,0.053454189
2122,28,6,1,0.426544633,0.910213693,0.047961189
2122,28,6,1,0.428862633,0.992323393,0.036974189
2122,28,6,1,0.417015633,0.979688113,0.036974189
2122,28,6,1,0.447921633,0.401731963,0.036974189
